Date,Rainfall_mm,River_Level_m,Temperature_C,Humidity_pct
2021-09-10,1.65,2.93,17.97,40.64
2021-09-11,3.46,2.741,18.19,44.97
2021-09-12,2.92,2.869,18.99,46.69
2021-09-13,0.36,2.792,16.7,42.26
2021-09-14,0.0,2.328,18.6,47.14
2021-09-15,2.1,2.281,17.24,45.61
2021-09-16,2.25,2.287,16.01,47.36
2021-09-17,0.0,2.248,16.43,48.18
2021-09-18,1.92,1.992,17.54,49.31
2021-09-19,1.49,1.9355,17.78,47.04
2021-09-20,2.02,1.879,16.03,44.29
2021-09-21,2.3,2.128,16.27,45.7
2021-09-22,0.0,2.112,16.49,52.09
2021-09-23,0.0,2.219,16.15,48.02
2021-09-24,13.31,1.757,15.13,45.26
2021-09-25,2.22,2.906,14.79,44.57
2021-09-26,0.7,2.93,16.62,43.21
2021-09-27,0.0,2.834,17.25,41.44
2021-09-28,3.21,2.478,17.66,50.12
2021-09-29,2.53,2.693,15.64,46.44
2021-09-30,0.0,2.978,15.66,41.21
2021-10-01,28.43,2.948,16.48,44.66
2021-10-02,12.26,4.231,17.02,48.86
2021-10-03,3.31,5.046,18.03,43.74
2021-10-04,2.73,5.155,17.75,42.67
2021-10-05,38.5,5.301,16.67,46.23
2021-10-06,10.17,8.376,17.41,47.18
2021-10-07,15.45,8.696,16.22,43.92
2021-10-08,28.93,10.008,17.15,43.51
2021-10-09,4.32,10.023,17.03,46.76
2021-10-10,6.88,9.547,18.52,42.07
2021-10-11,2.96,9.89,17.62,43.9
2021-10-12,7.5,9.759,16.38,45.24
2021-10-13,22.71,9.051,16.41,47.9
2021-10-14,11.37,8.343,16.86,44.49
2021-10-15,2.63,8.154,15.65,47.57
2021-10-16,0.44,5.692,17.01,49.48
2021-10-17,9.55,5.634,17.13,44.57
2021-10-18,5.52,5.81,17.77,55.87
2021-10-19,3.61,5.941,17.94,50.58
2021-10-20,14.3,5.699,17.46,47.27
2021-10-21,8.74,5.068,15.77,46.04
2021-10-22,3.02,4.842,16.21,45.05
2021-10-23,4.76,5.03,16.86,51.84
2021-10-24,8.23,5.173,18.15,47.64
2021-10-25,3.51,5.024,18.16,42.84
2021-10-26,6.38,4.875,17.33,42.18
2021-10-27,5.37,5.17,19.98,47.82
2021-10-28,0.0,4.4365,19.22,48.05
2021-10-29,3.73,3.703,18.95,45.07
2021-10-30,1.56,3.76,18.45,43.46
2021-10-31,1.77,3.489,18.26,42.3
2021-11-01,11.07,2.925,18.23,46.1
2021-11-02,7.99,3.632,16.09,47.48
2021-11-03,16.47,3.691,16.89,50.84
2021-11-04,1.22,4.669,17.77,48.58
2021-11-05,2.13,4.716,18.17,52.37
2021-11-06,15.09,4.538,17.97,51.21
2021-11-07,4.2,5.816,18.43,51.15
2021-11-08,6.74,5.843,16.11,52.77
2021-11-09,1.36,5.569,18.77,45.9
2021-11-10,5.4,4.907,18.39,48.68
2021-11-11,0.0,3.889,18.19,57.73
2021-11-12,1.65,3.937,19.37,45.05
2021-11-13,1.72,3.741,17.46,50.12
2021-11-14,8.33,2.862,18.33,52.69
2021-11-15,6.4,3.363,18.91,45.88
2021-11-16,1.06,3.098,17.84,49.51
2021-11-17,9.83,2.954,16.75,58.02
2021-11-18,3.48,3.669,17.67,52.8
2021-11-19,11.85,3.75,18.83,50.84
2021-11-20,0.66,4.612,18.71,53.46
2021-11-21,1.98,4.608,19.01,51.38
2021-11-22,3.35,4.073,18.44,58.52
2021-11-23,3.24,3.852,17.85,50.69
2021-11-24,0.2,4.041,19.37,52.38
2021-11-25,1.95,3.006,19.14,49.76
2021-11-26,15.7,2.917,20.02,53.65
2021-11-27,6.81,3.484,18.71,54.3
2021-11-28,7.14,3.78,17.51,58.71
2021-11-29,2.11,4.204,17.0,52.38
2021-11-30,2.1,4.046,19.28,57.18
2021-12-01,5.9,4.274,19.89,56.3
2021-12-02,0.0,4.502,19.6,50.67
2021-12-03,2.76,4.287,19.35,54.48
2021-12-04,23.91,3.24,18.4,54.68
2021-12-05,42.76,4.745,18.18,62.34
2021-12-06,11.98,7.482,20.52,59.24
2021-12-07,9.84,8.292,20.0,58.36
2021-12-08,4.76,8.683499999999999,19.95,45.36
2021-12-09,6.17,9.075,18.85,52.85
2021-12-10,0.85,9.469,19.51,61.08
2021-12-11,0.0,9.172,20.6,61.58
2021-12-12,21.04,7.219,20.92,57.33
2021-12-13,7.91,5.572,20.56,59.98
2021-12-14,2.29,5.244,22.19,60.1
2021-12-15,2.68,4.731999999999999,20.31,61.07
2021-12-16,0.15,4.22,22.26,59.78
2021-12-17,0.8,3.941,21.28,63.68
2021-12-18,2.24,4.0634999999999994,21.25,64.89
2021-12-19,0.0,4.186,22.16,59.03
2021-12-20,3.39,2.503,20.69,58.67
2021-12-21,0.84,2.027,21.07,60.21
2021-12-22,2.86,1.955,20.26,63.08
2021-12-23,4.31,2.199,22.51,64.35
2021-12-24,1.45,2.2805,21.99,65.99
2021-12-25,1.79,2.362,22.84,66.88
2021-12-26,3.87,2.6,22.03,65.4
2021-12-27,1.82,2.561,23.02,65.34
2021-12-28,1.48,2.474,21.25,69.95
2021-12-29,0.26,2.595,23.07,65.36
2021-12-30,2.83,2.245,21.77,67.46
2021-12-31,0.84,2.459,22.26,66.99
2022-01-01,4.3,2.25,23.07,65.86
2022-01-02,0.9,2.353,24.76,66.22
2022-01-03,0.12,2.239,23.34,71.03
2022-01-04,0.51,2.073,23.52,67.13
2022-01-05,0.49,1.95,22.14,66.69
2022-01-06,0.14,1.878,22.93,65.88
2022-01-07,0.53,1.64,22.76,69.69
2022-01-08,2.68,1.978,24.35,67.23
2022-01-09,9.37,1.494,22.88,70.1
2022-01-10,0.86,2.477,24.44,69.97
2022-01-11,2.23,2.282,21.89,68.49
2022-01-12,3.73,2.583,24.68,65.92
2022-01-13,4.3,2.81,22.5,67.35
2022-01-14,0.87,3.163,24.3,68.15
2022-01-15,7.76,3.196,22.66,68.09
2022-01-16,0.77,3.368,24.22,72.79
2022-01-17,4.07,2.774,22.73,78.14
2022-01-18,0.79,2.962,24.8,70.54
2022-01-19,3.35,3.002,24.69,71.24
2022-01-20,1.21,2.82,23.33,70.96
2022-01-21,0.8,2.507,24.59,75.6
2022-01-22,7.44,2.676,25.03,74.62
2022-01-23,2.42,2.453,23.24,73.61
2022-01-24,4.87,2.832,23.21,70.33
2022-01-25,5.16,2.745,23.25,71.37
2022-01-26,5.15,3.136,23.18,75.1
2022-01-27,7.21,3.136,23.39,75.55
2022-01-28,2.11,4.009,25.47,75.13
2022-01-29,3.27,3.803,25.17,77.46
2022-01-30,0.0,3.579,22.99,72.09
2022-01-31,1.09,3.3075,24.25,76.96
2022-02-01,2.4,3.036,23.68,77.08
2022-02-02,4.57,3.074,25.77,73.74
2022-02-03,0.4,2.882,24.52,75.08
2022-02-04,1.42,2.235,23.5,79.25
2022-02-05,0.0,2.249,25.28,74.03
2022-02-06,1.11,1.934,25.78,85.1
2022-02-07,0.0,2.07,24.29,79.64
2022-02-08,0.23,2.066,25.04,78.06
2022-02-09,0.0,1.785,24.47,77.73
2022-02-10,1.4,1.475,26.68,81.11
2022-02-11,4.21,1.556,25.07,77.76
2022-02-12,0.91,1.723,24.84,78.12
2022-02-13,0.0,1.755,25.57,83.83
2022-02-14,3.48,1.687,25.47,78.29
2022-02-15,0.73,2.088,26.42,80.35
2022-02-16,1.81,2.137,27.01,77.89
2022-02-17,0.73,2.089,27.07,81.17
2022-02-18,1.84,2.124,25.52,82.35
2022-02-19,0.12,1.885,26.26,85.87
2022-02-20,1.27,1.977,27.5,78.22
2022-02-21,0.0,1.951,27.58,76.89
2022-02-22,1.61,1.94,25.23,80.63
2022-02-23,0.72,1.812,26.75,79.77
2022-02-24,2.24,1.7675,26.63,81.77
2022-02-25,5.12,1.723,27.18,83.56
2022-02-26,1.02,2.088,27.54,88.97
2022-02-27,10.0,2.22,25.3,80.99
2022-02-28,1.67,2.753,25.69,75.89
2022-03-01,25.91,3.8965,27.33,81.97
2022-03-02,8.52,5.04,26.61,83.89
2022-03-03,13.58,5.526,24.27,80.08
2022-03-04,4.07,6.38,24.87,83.84
2022-03-05,7.55,6.562,27.23,83.7
2022-03-06,0.48,6.787,27.44,84.2
2022-03-07,0.14,6.158,25.29,85.92
2022-03-08,23.54,5.949,27.77,83.43
2022-03-09,16.85,5.737,26.5,85.44
2022-03-10,8.12,6.571,25.71,78.52
2022-03-11,0.0,6.039,26.19,81.13
2022-03-12,14.44,5.775,25.56,83.1
2022-03-13,10.99,6.06,26.19,81.21
2022-03-14,13.19,7.177,24.96,84.33
2022-03-15,7.73,8.098,26.78,83.37
2022-03-16,6.21,7.1705000000000005,27.46,83.12
2022-03-17,16.79,6.243,25.54,87.21
2022-03-18,3.65,6.808,26.92,84.88
2022-03-19,8.87,7.063,26.12,81.44
2022-03-20,1.75,6.719,27.61,82.94
2022-03-21,0.0,5.88,24.64,87.06
2022-03-22,9.08,4.72,27.67,85.44
2022-03-23,2.94,4.891,25.15,88.47
2022-03-24,38.06,4.579,26.77,87.46
2022-03-25,1.74,6.298,26.28,83.78
2022-03-26,2.88,6.069,26.63,89.28
2022-03-27,1.45,5.619,25.47,89.54
2022-03-28,13.93,5.781,28.66,79.64
2022-03-29,16.39,6.84,25.71,85.1
2022-03-30,2.04,7.341,25.79,83.35
2022-03-31,6.03,7.216,28.79,84.21
2022-04-01,0.0,4.716,27.32,82.53
2022-04-02,14.25,4.449,25.74,82.13
2022-04-03,3.68,5.54,26.85,87.64
2022-04-04,2.95,5.8,26.74,81.4
2022-04-05,1.3,5.064,25.28,85.15
2022-04-06,6.2,3.51,26.2,80.77
2022-04-07,0.0,4.043,26.92,88.58
2022-04-08,10.11,3.4,28.2,84.81
2022-04-09,16.67,4.166,26.73,86.89
2022-04-10,18.93,4.36,26.78,85.18
2022-04-11,5.82,5.707,26.06,83.76
2022-04-12,31.86,5.829,27.96,84.65
2022-04-13,29.59,8.307,27.74,88.88
2022-04-14,0.04,10.194,27.61,81.58
2022-04-15,38.3,10.168,26.91,76.53
2022-04-16,25.78,12.416,25.17,81.71
2022-04-17,40.55,12.983,27.83,80.34
2022-04-18,8.35,14.964,26.77,86.76
2022-04-19,19.3,15.164,26.38,83.21
2022-04-20,2.47,14.073,27.1,86.1
2022-04-21,25.81,12.019,26.85,83.58
2022-04-22,5.85,14.184,25.52,83.38
2022-04-23,8.16,11.451,26.23,83.7
2022-04-24,2.07,10.172,24.61,87.51
2022-04-25,18.82,7.185,26.57,83.48
2022-04-26,2.99,8.051,27.77,86.09
2022-04-27,3.05,6.375,24.6,85.74
2022-04-28,21.0,6.422,26.49,81.94
2022-04-29,3.56,6.111,26.98,82.04
2022-04-30,6.83,5.985,27.09,80.95
2022-05-01,11.09,6.024,25.48,85.75
2022-05-02,0.44,6.65,25.08,78.9
2022-05-03,0.93,4.996,25.54,79.36
2022-05-04,16.73,4.891,27.27,80.5
2022-05-05,12.5,6.042,24.32,77.69
2022-05-06,1.04,5.217,24.76,79.15
2022-05-07,12.2,5.166,25.47,84.12
2022-05-08,16.05,5.476,24.9,82.45
2022-05-09,5.12,5.826,25.78,79.02
2022-05-10,2.46,6.271,27.18,82.46
2022-05-11,4.05,6.529,24.5,86.07
2022-05-12,9.75,5.514,25.5,80.53
2022-05-13,0.0,5.263,25.58,83.61
2022-05-14,0.69,5.27,25.19,81.67
2022-05-15,12.3,4.338,23.89,77.98
2022-05-16,5.0,3.97,24.77,79.21
2022-05-17,11.94,3.947,24.71,79.94
2022-05-18,25.24,4.711,25.91,75.87
2022-05-19,2.18,6.379,25.63,70.01
2022-05-20,9.79,5.571,23.59,75.07
2022-05-21,10.02,6.685,24.69,70.83
2022-05-22,19.75,7.357,24.51,74.78
2022-05-23,2.65,7.792,26.89,71.63
2022-05-24,8.31,7.868,25.16,79.12
2022-05-25,15.02,7.376,23.72,72.64
2022-05-26,3.48,6.607,23.95,77.54
2022-05-27,16.12,6.824,24.28,77.91
2022-05-28,1.89,7.25,24.94,77.43
2022-05-29,1.76,6.711,24.99,69.42
2022-05-30,2.12,5.103,24.63,78.09
2022-05-31,0.0,5.265,24.15,75.68
2022-06-01,1.87,4.353,24.14,76.53
2022-06-02,3.95,3.7714999999999996,24.07,79.3
2022-06-03,0.78,3.19,22.34,75.88
2022-06-04,0.96,2.08,23.99,69.64
2022-06-05,3.18,2.145,23.39,74.83
2022-06-06,1.15,2.189,22.24,68.04
2022-06-07,0.09,2.144,26.23,72.05
2022-06-08,1.06,2.163,24.04,70.4
2022-06-09,0.0,1.975,23.66,71.62
2022-06-10,0.0,1.666,23.19,66.73
2022-06-11,2.12,1.738,24.21,66.75
2022-06-12,0.65,1.741,22.24,69.26
2022-06-13,2.03,1.74,23.01,69.61
2022-06-14,2.83,1.657,22.28,68.66
2022-06-15,0.3,1.967,23.87,73.96
2022-06-16,0.0,1.879,22.24,70.54
2022-06-17,1.78,1.774,24.08,70.12
2022-06-18,2.53,1.779,22.8,67.45
2022-06-19,4.7,2.128,23.59,64.08
2022-06-20,1.96,2.236,23.13,67.9
2022-06-21,0.07,2.288,23.7,73.0
2022-06-22,0.0,2.092,21.62,67.91
2022-06-23,1.92,2.078,23.38,70.23
2022-06-24,0.4,2.333,20.52,70.27
2022-06-25,2.72,2.127,22.34,67.88
2022-06-26,1.34,2.129,21.67,66.52
2022-06-27,0.62,1.975,20.72,62.55
2022-06-28,6.1,1.826,21.15,64.55
2022-06-29,2.63,2.085,21.32,63.75
2022-06-30,0.0,2.344,21.67,65.47
2022-07-01,2.59,2.222,21.26,59.9
2022-07-02,1.72,2.475,21.78,62.18
2022-07-03,3.14,2.275,20.78,64.66
2022-07-04,0.41,2.553,21.05,61.0
2022-07-05,1.72,2.514,21.15,60.02
2022-07-06,1.15,1.923,21.54,60.05
2022-07-07,2.55,1.918,22.12,61.27
2022-07-08,2.31,1.974,22.04,54.6
2022-07-09,2.81,2.206,21.34,59.17
2022-07-10,2.43,2.435,21.45,63.92
2022-07-11,3.42,2.081,21.24,61.7
2022-07-12,0.24,2.379,20.53,61.65
2022-07-13,6.65,2.376,21.67,54.58
2022-07-14,3.19,2.726,19.77,58.48
2022-07-15,0.16,2.777,18.55,59.05
2022-07-16,0.0,2.766,19.47,60.46
2022-07-17,0.62,2.438,21.84,62.07
2022-07-18,0.0,2.194,20.06,61.28
2022-07-19,2.1,1.86,20.55,56.33
2022-07-20,0.0,2.438,19.92,56.08
2022-07-21,1.44,1.798,20.67,61.68
2022-07-22,2.12,1.5,20.1,56.05
2022-07-23,0.93,1.711,19.88,53.57
2022-07-24,0.02,1.728,20.49,55.88
2022-07-25,0.4,1.78,19.33,60.24
2022-07-26,1.93,1.675,20.09,53.17
2022-07-27,1.13,1.693,19.47,54.29
2022-07-28,0.24,1.883,19.46,52.68
2022-07-29,1.53,1.887,18.68,57.84
2022-07-30,2.61,1.769,19.2,55.54
2022-07-31,1.34,1.952,18.81,57.16
2022-08-01,0.0,1.903,20.4,58.79
2022-08-02,3.04,1.84,17.52,49.27
2022-08-03,0.0,1.797,20.02,51.25
2022-08-04,0.44,1.908,17.32,51.94
2022-08-05,3.37,1.955,19.53,53.17
2022-08-06,1.75,2.034,18.09,54.21
2022-08-07,0.5,1.918,19.42,50.95
2022-08-08,1.26,2.052,18.67,50.08
2022-08-09,0.0,2.092,17.29,54.77
2022-08-10,4.57,1.917,20.02,53.28
2022-08-11,1.79,2.0525,19.37,52.33
2022-08-12,1.28,2.188,19.04,44.7
2022-08-13,4.77,2.212,17.83,54.51
2022-08-14,0.0,2.329,19.22,51.2
2022-08-15,0.0,2.237,17.07,49.92
2022-08-16,3.16,2.143,16.07,47.72
2022-08-17,0.19,2.444,16.67,48.05
2022-08-18,3.08,2.195,17.26,47.05
2022-08-19,1.23,2.182,17.37,43.51
2022-08-20,0.63,2.273,17.64,46.83
2022-08-21,0.0,1.91,17.63,44.28
2022-08-22,0.0,1.775,17.32,48.69
2022-08-23,2.92,1.775,15.8,45.22
2022-08-24,2.85,1.799,18.06,50.66
2022-08-25,2.3,1.923,17.56,43.29
2022-08-26,0.01,1.943,17.08,51.68
2022-08-27,1.33,2.048,19.13,50.42
2022-08-28,2.51,1.95,17.44,44.54
2022-08-29,0.0,2.077,17.7,47.28
2022-08-30,7.37,2.345,18.4,44.84
2022-08-31,6.53,2.417,16.07,48.97
2022-09-01,0.48,2.708,17.5,52.48
2022-09-02,1.94,2.781,18.28,50.48
2022-09-03,0.0,2.879,17.36,44.72
2022-09-04,3.64,2.693,16.11,46.99
2022-09-05,1.32,2.88,16.9,51.08
2022-09-06,1.07,2.932,17.54,47.96
2022-09-07,2.08,2.28,15.21,49.29
2022-09-08,0.0,1.803,15.93,48.1
2022-09-09,1.61,1.947,19.23,46.26
2022-09-10,2.93,2.086,17.72,45.72
2022-09-11,2.47,2.169,18.69,42.19
2022-09-12,1.33,2.164,18.05,43.43
2022-09-13,0.31,2.138,17.55,42.94
2022-09-14,1.79,1.889,16.83,44.5
2022-09-15,1.53,1.995,17.5,45.78
2022-09-16,2.86,2.193,18.55,45.08
2022-09-17,5.32,2.179,17.91,45.99
2022-09-18,3.94,2.413,17.24,47.27
2022-09-19,1.91,2.606,16.88,43.98
2022-09-20,3.9,2.62,17.54,47.39
2022-09-21,3.12,3.005,16.5,48.55
2022-09-22,2.43,3.045,17.52,46.34
2022-09-23,2.85,2.983,16.32,43.43
2022-09-24,22.17,3.03,16.66,47.88
2022-09-25,11.6,4.428,15.98,46.47
2022-09-26,10.99,5.172,16.56,46.87
2022-09-27,10.34,5.717,16.32,49.61
2022-09-28,12.8,6.107,18.69,47.13
2022-09-29,5.29,7.098,16.11,49.73
2022-09-30,41.03,7.208,17.39,44.57
2022-10-01,23.22,10.209,16.06,43.74
2022-10-02,19.37,10.423,17.06,48.5
2022-10-03,7.3,11.14,17.31,42.12
2022-10-04,3.27,10.691,15.18,50.78
2022-10-05,5.23,10.232,15.64,49.06
2022-10-06,2.35,9.645,16.1,45.46
2022-10-07,6.77,9.421,15.76,48.86
2022-10-08,5.65,6.528,17.16,47.3
2022-10-09,6.1,5.083,17.34,41.5
2022-10-10,5.69,4.035,16.05,42.99
2022-10-11,2.74,4.084,17.25,46.38
2022-10-12,5.61,4.029,16.73,46.08
2022-10-13,3.23,3.897,17.07,49.61
2022-10-14,0.0,4.276,16.57,46.68
2022-10-15,2.9,3.414,17.71,42.07
2022-10-16,9.02,3.402,18.88,44.34
2022-10-17,1.46,3.687,18.05,48.32
2022-10-18,21.04,3.208,18.69,40.74
2022-10-19,24.2,4.584,15.93,42.09
2022-10-20,1.7,6.073,16.69,45.33
2022-10-21,2.02,5.999,17.96,49.36
2022-10-22,7.81,6.295,18.94,46.07
2022-10-23,8.71,6.46,18.12,48.24
2022-10-24,9.31,6.371,16.48,47.02
2022-10-25,1.07,7.219,17.11,46.74
2022-10-26,4.89,5.644,17.91,45.36
2022-10-27,3.25,4.238,17.46,50.0
2022-10-28,7.38,4.027,16.86,43.89
2022-10-29,7.56,4.58,17.42,47.12
2022-10-30,9.47,4.69,17.74,51.44
2022-10-31,18.82,4.646,16.71,45.89
2022-11-01,2.13,5.376,18.83,43.71
2022-11-02,10.49,5.559,17.45,42.22
2022-11-03,20.99,5.868,17.87,50.77
2022-11-04,4.56,7.432,19.03,51.17
2022-11-05,4.18,6.996,17.92,48.15
2022-11-06,10.04,6.699,19.08,45.58
2022-11-07,16.56,6.869,17.12,49.17
2022-11-08,3.29,6.46,18.64,53.37
2022-11-09,11.66,6.817,19.1,46.25
2022-11-10,1.15,6.08,17.49,53.47
2022-11-11,4.58,5.343,18.2,45.44
2022-11-12,11.05,5.335,18.28,47.36
2022-11-13,1.45,5.86,18.71,51.34
2022-11-14,4.49,5.223,19.04,54.1
2022-11-15,8.06,4.234,17.72,55.93
2022-11-16,3.65,4.566,18.63,54.74
2022-11-17,24.14,4.138,20.35,56.68
2022-11-18,6.18,5.833,19.88,52.84
2022-11-19,0.87,5.999,19.68,50.69
2022-11-20,0.35,5.215,18.76,56.38
2022-11-21,4.02,5.086,21.16,57.2
2022-11-22,4.37,5.188,20.13,56.18
2022-11-23,5.72,4.703,19.2,55.5
2022-11-24,23.62,4.724,19.46,58.13
2022-11-25,2.99,4.745,18.85,55.27
2022-11-26,4.73,4.53,19.78,54.47
2022-11-27,12.6,4.791,20.05,57.0
2022-11-28,6.84,5.912,20.23,56.56
2022-11-29,2.44,5.978,19.43,58.08
2022-11-30,2.63,5.923,18.21,55.33
2022-12-01,7.7,5.724,20.0,58.76
2022-12-02,6.53,4.409,20.54,58.92
2022-12-03,0.37,4.588,18.94,57.3
2022-12-04,2.37,4.399,19.9,54.72
2022-12-05,4.23,3.502,21.41,61.01
2022-12-06,6.92,3.014,18.95,53.98
2022-12-07,0.89,3.562,19.95,55.05
2022-12-08,21.58,3.661,21.8,58.75
2022-12-09,0.02,4.78,20.55,51.05
2022-12-10,6.92,4.163,19.95,63.53
2022-12-11,14.57,4.713,20.55,59.27
2022-12-12,13.05,5.533,21.47,64.18
2022-12-13,1.18,6.29,20.52,65.31
2022-12-14,4.97,5.98,21.4,59.76
2022-12-15,2.31,6.226,21.13,64.61
2022-12-16,3.81,4.648,21.29,57.72
2022-12-17,3.67,4.926,21.72,62.54
2022-12-18,0.45,4.802,20.85,60.15
2022-12-19,1.64,3.667,20.28,64.0
2022-12-20,1.52,2.707,21.79,64.9
2022-12-21,0.07,2.676,21.27,62.12
2022-12-22,1.19,2.242,21.04,64.57
2022-12-23,3.83,2.257,22.1,66.11
2022-12-24,0.49,2.079,22.93,64.19
2022-12-25,0.66,1.846,21.59,71.58
2022-12-26,2.1,1.807,21.84,63.9
2022-12-27,1.85,2.112,20.73,69.62
2022-12-28,1.99,1.943,21.78,68.44
2022-12-29,0.8,2.209,22.31,59.76
2022-12-30,2.57,2.125,22.15,70.17
2022-12-31,3.67,2.327,21.9,69.25
2023-01-01,0.0,2.335,23.07,66.72
2023-01-02,2.46,2.052,22.49,67.83
2023-01-03,0.82,2.385,25.1,68.54
2023-01-04,0.67,2.146,22.81,71.53
2023-01-05,1.72,2.059,19.94,66.51
2023-01-06,0.0,2.086,21.66,72.84
2023-01-07,2.64,1.967,23.39,65.17
2023-01-08,0.12,1.883,22.3,63.48
2023-01-09,10.32,1.81,22.44,70.88
2023-01-10,0.51,2.452,21.87,73.22
2023-01-11,0.6,2.489,22.72,69.23
2023-01-12,1.96,2.239,23.47,63.31
2023-01-13,4.06,2.348,23.75,65.97
2023-01-14,4.36,2.984,22.42,72.08
2023-01-15,2.9,2.987,24.33,71.07
2023-01-16,2.93,3.124,22.41,75.28
2023-01-17,0.77,2.416,24.13,71.97
2023-01-18,0.0,2.601,24.11,69.85
2023-01-19,3.97,2.657,22.91,73.32
2023-01-20,0.5,2.983,22.88,75.76
2023-01-21,2.31,2.624,24.39,77.08
2023-01-22,0.47,2.182,23.53,73.01
2023-01-23,1.96,2.026,23.97,73.86
2023-01-24,0.0,1.851,24.93,76.3
2023-01-25,6.39,1.853,24.8,72.03
2023-01-26,0.25,2.427,23.48,76.78
2023-01-27,0.0,2.114,24.42,74.18
2023-01-28,3.13,2.316,23.61,74.95
2023-01-29,0.81,2.044,25.49,75.48
2023-01-30,0.4,2.199,26.23,76.15
2023-01-31,0.55,1.872,23.92,81.79
2023-02-01,7.82,2.155,24.8,74.93
2023-02-02,1.42,2.103,25.82,75.36
2023-02-03,0.0,2.441,25.0,81.23
2023-02-04,0.89,2.301,25.6,78.5
2023-02-05,2.13,2.011,25.16,79.74
2023-02-06,1.16,2.047,24.12,74.62
2023-02-07,0.0,2.22,25.36,78.71
2023-02-08,2.19,2.298,26.44,80.66
2023-02-09,1.09,1.865,25.69,76.47
2023-02-10,0.0,1.747,27.06,80.63
2023-02-11,2.9,1.889,23.73,78.38
2023-02-12,3.15,1.844,25.94,77.3
2023-02-13,4.96,1.746,24.97,82.51
2023-02-14,8.81,2.371,24.8,83.12
2023-02-15,2.68,3.177,27.07,80.33
2023-02-16,1.11,3.217,25.54,81.52
2023-02-17,0.4,2.959,25.5,84.36
2023-02-18,2.0,3.066,26.25,79.42
2023-02-19,5.75,3.121,23.8,81.86
2023-02-20,1.16,3.194,27.36,79.87
2023-02-21,0.0,2.963,27.96,78.18
2023-02-22,0.0,2.176,27.02,80.25
2023-02-23,0.76,1.925,26.57,78.25
2023-02-24,2.99,1.916,25.99,83.09
2023-02-25,6.36,2.308,25.17,79.68
2023-02-26,4.74,2.458,27.49,77.98
2023-02-27,45.52,2.608,27.25,84.58
2023-02-28,12.59,4.9025,26.83,84.55
2023-03-01,0.99,7.197,26.75,81.69
2023-03-02,0.26,7.198,26.76,84.95
2023-03-03,10.57,7.152,25.97,80.57
2023-03-04,9.6,7.67,29.04,82.02
2023-03-05,0.54,8.243,26.29,84.5
2023-03-06,49.4,7.617,26.18,86.52
2023-03-07,25.66,7.719,27.76,82.4
2023-03-08,7.62,8.988,26.64,81.89
2023-03-09,14.9,9.394,26.68,86.74
2023-03-10,0.97,10.765,28.14,85.75
2023-03-11,34.48,11.3155,27.43,84.47
2023-03-12,29.47,11.866,27.51,87.67
2023-03-13,7.2,14.111,25.39,90.06
2023-03-14,6.77,10.839,27.23,85.41
2023-03-15,3.93,9.249,25.84,82.63
2023-03-16,12.31,9.096,26.42,85.97
2023-03-17,4.36,8.866,27.06,82.1
2023-03-18,1.88,9.375,26.87,88.35
2023-03-19,22.39,6.429,27.58,82.58
2023-03-20,1.82,5.877,27.71,84.17
2023-03-21,5.09,5.461,27.8,82.29
2023-03-22,32.95,5.331,25.62,85.39
2023-03-23,13.93,7.767,29.33,85.54
2023-03-24,3.35,7.766,26.96,87.15
2023-03-25,12.02,7.91,28.2,85.31
2023-03-26,4.12,8.582,24.48,85.11
2023-03-27,4.53,7.014,26.73,83.26
2023-03-28,1.58,7.205,25.54,84.14
2023-03-29,2.88,7.102,26.14,80.82
2023-03-30,4.7,4.596,27.05,89.18
2023-03-31,24.0,3.855,26.66,84.71
2023-04-01,15.97,5.447,28.31,89.9
2023-04-02,14.9,5.816,28.76,84.6
2023-04-03,21.39,6.621,26.02,79.23
2023-04-04,27.1,8.17,26.49,83.55
2023-04-05,5.79,10.147,25.94,84.86
2023-04-06,3.3,10.291,28.11,85.02
2023-04-07,8.77,10.177,27.1,86.8
2023-04-08,0.0,8.987,26.96,85.24
2023-04-09,1.27,7.699,27.23,83.65
2023-04-10,1.3,6.514,26.59,81.85
2023-04-11,57.94,4.812,26.02,83.3
2023-04-12,8.78,7.39,26.91,86.26
2023-04-13,2.63,7.696,26.57,86.93
2023-04-14,30.64,7.581,27.16,82.25
2023-04-15,33.05,9.487,25.16,87.2
2023-04-16,14.42,12.026,26.95,85.78
2023-04-17,16.02,13.288,26.05,81.31
2023-04-18,3.84,14.222,26.87,84.6
2023-04-19,24.25,9.964,27.59,84.85
2023-04-20,7.43,11.159,26.1,80.42
2023-04-21,8.08,11.616,27.82,79.41
2023-04-22,1.72,9.874,24.85,84.77
2023-04-23,20.45,7.322,28.1,81.85
2023-04-24,3.58,7.0600000000000005,27.76,87.6
2023-04-25,53.61,6.798,25.59,88.08
2023-04-26,25.5,8.7985,25.56,84.18
2023-04-27,22.41,10.799,24.91,85.46
2023-04-28,2.04,12.097,27.28,79.36
2023-04-29,23.24,11.433,25.99,78.27
2023-04-30,0.97,13.382,25.87,81.66
2023-05-01,9.63,11.673,25.1,78.05
2023-05-02,26.73,12.409,27.99,82.64
2023-05-03,0.0,10.048,25.16,79.18
2023-05-04,3.46,8.172,26.11,81.9
2023-05-05,9.68,6.605,26.25,80.61
2023-05-06,3.42,7.036,25.58,82.84
2023-05-07,5.78,5.381,25.33,81.69
